cluster_consommateur;tyrep;nbre_repas_grp;code_role;nbre_repas_code;taux_code_apparaitre;libsougr;consommation;taux_conso_par_code
6;3;1420;P;1037;73.03;porc;109;10.51
6;3;1420;P;1037;73.03;produits dérivés des poissons;21;2.03
6;3;1420;P;1037;73.03;pâtés, terrines, rillettes et foie gras;87;8.39
6;3;1420;P;1037;73.03;saucisses, saucissons, andouilles et boudins;144;13.89
6;3;1420;P;1037;73.03;veau;26;2.51
6;3;1420;P;1037;73.03;volailles et lapins;149;14.37
6;3;1420;PC;428;30.14;autres sandwichs;20;4.67
6;3;1420;PC;428;30.14;beignets, crêpes et bouchées à la reine;20;4.67
6;3;1420;PC;428;30.14;bouillons;8;1.87
6;3;1420;PC;428;30.14;feuilletés et friands;10;2.34
6;3;1420;PC;428;30.14;garnitures composées;21;4.91
6;3;1420;PC;428;30.14;hamburgers et hot-dog;13;3.04
6;3;1420;PC;428;30.14;pizzas;32;7.48
6;3;1420;PC;428;30.14;plats garnis à base de viande;98;22.9
6;3;1420;PC;428;30.14;plats sans garniture;27;6.31
6;3;1420;PC;428;30.14;plats à base de légumes;35;8.18
6;3;1420;PC;428;30.14;plats à base de pâtes ou de pommes de terre;63;14.72
6;3;1420;PC;428;30.14;potages et soupes;44;10.28
6;3;1420;PC;428;30.14;quiches et tartes salées;13;3.04
6;3;1420;PC;428;30.14;sandwichs baguette;56;13.08
6;3;1420;PL;777;54.72;autres fromages ou fromage sans précision;1;0.13
6;3;1420;PL;777;54.72;crème fraîche;68;8.75
6;3;1420;PL;777;54.72;fromage blanc et petits suisses;37;4.76
6;3;1420;PL;777;54.72;fromages affinés;512;65.89
6;3;1420;PL;777;54.72;fromages fondus;19;2.45
6;3;1420;PL;777;54.72;fromages frais non affinés;30;3.86
6;3;1420;PL;777;54.72;lait en bouteille ou en brique;16;2.06
6;3;1420;PL;777;54.72;yaourts et assimilés;234;30.12
6;3;1420;PS;810;57.04;barres céréalières;1;0.12
6;3;1420;PS;810;57.04;beignets, crêpes et gaufres;20;2.47
6;3;1420;PS;810;57.04;biscuits salés pour apéritif;20;2.47
6;3;1420;PS;810;57.04;biscuits sucrés;16;1.98
6;3;1420;PS;810;57.04;chocolat en tablettes;60;7.41
6;3;1420;PS;810;57.04;compotes;27;3.33
6;3;1420;PS;810;57.04;crème dessert et lait gélifié;60;7.41
6;3;1420;PS;810;57.04;céréales chocolatées;1;0.12
6;3;1420;PS;810;57.04;céréales sucrées, glacées ou au miel;3;0.37
6;3;1420;PS;810;57.04;desserts glacés;1;0.12
6;3;1420;PS;810;57.04;entremets;45;5.56
6;3;1420;PS;810;57.04;fruits;546;67.41
6;3;1420;PS;810;57.04;fruits au sirop;17;2.1
6;3;1420;PS;810;57.04;glaces;22;2.72
6;3;1420;PS;810;57.04;gâteaux;52;6.42
6;3;1420;PS;810;57.04;pâte chocolatée à tartiner;2;0.25
6;3;1420;PS;810;57.04;pâtisseries et tartes;57;7.04
6;3;1420;PS;810;57.04;sorbets;5;0.62
6;3;1420;PS;810;57.04;viennoiserie;4;0.49
6;3;1420;S;375;26.41;confiserie;13;3.47
6;3;1420;S;375;26.41;confiture et miel;16;4.27
6;3;1420;S;375;26.41;sucre et assimilés;353;94.13
6;4;961;A;14;1.46;aliments destinés à une alimentation particulière;14;100.0
6;4;961;BC;316;32.88;cacao, poudres et boissons cacaotées;9;2.85
6;4;961;BC;316;32.88;café;228;72.15
6;4;961;BC;316;32.88;chicorée et poudre maltée;3;0.95
6;4;961;BC;316;32.88;thé et infusions;84;26.58
6;4;961;BF;636;66.18;autre eau;42;6.6
6;4;961;BF;636;66.18;autres boissons fraîches;22;3.46
6;4;961;BF;636;66.18;bière;82;12.89
6;4;961;BF;636;66.18;boissons aux fruits;5;0.79
6;4;961;BF;636;66.18;cidre;5;0.79
6;4;961;BF;636;66.18;cocktails et mélanges;12;1.89
6;4;961;BF;636;66.18;eau de source;87;13.68
6;4;961;BF;636;66.18;eau du robinet;199;31.29
6;4;961;BF;636;66.18;eau minérale gazeuse;38;5.97
6;4;961;BF;636;66.18;eau minérale plate;114;17.92
6;4;961;BF;636;66.18;jus de fruits (purs et à base  de concentré);40;6.29
6;4;961;BF;636;66.18;nectars;3;0.47
6;4;961;BF;636;66.18;sodas et colas;41;6.45
6;4;961;BF;636;66.18;spiritueux et vins cuits;11;1.73
6;4;961;BF;636;66.18;vin;22;3.46
6;4;961;C;4;0.42;condiments d'accompagnement;2;50.0
6;4;961;C;4;0.42;sauces;2;50.0
6;4;961;F;91;9.47;biscottes et panification sèche;3;3.3
6;4;961;F;91;9.47;pain;82;90.11
6;4;961;F;91;9.47;pâtes alimentaires;5;5.49
6;4;961;F;91;9.47;riz;1;1.1
6;4;961;L;1;0.1;légumes feuilles;1;100.0
6;4;961;MG;31;3.23;beurre;21;67.74
6;4;961;MG;31;3.23;huile;1;3.23
6;4;961;MG;31;3.23;margarine;10;32.26
6;4;961;P;45;4.68;autre charcuterie ou charcuterie  sans précision;1;2.22
6;4;961;P;45;4.68;boeuf en pièces ou haché;2;4.44
6;4;961;P;45;4.68;crustacés;1;2.22
6;4;961;P;45;4.68;fruits secs et châtaignes;5;11.11
6;4;961;P;45;4.68;jambons et charcuteries en pièces;6;13.33
6;4;961;P;45;4.68;mélanges;1;2.22
6;4;961;P;45;4.68;oeufs et dérivés;2;4.44
6;4;961;P;45;4.68;oléagineux et graines;11;24.44
6;4;961;P;45;4.68;poissons de mer;3;6.67
6;4;961;P;45;4.68;pâtés, terrines, rillettes et foie gras;5;11.11
6;4;961;P;45;4.68;saucisses, saucissons, andouilles et boudins;8;17.78
6;4;961;P;45;4.68;volailles et lapins;5;11.11
6;4;961;PC;13;1.35;autres sandwichs;5;38.46
6;4;961;PC;13;1.35;hamburgers et hot-dog;2;15.38
6;4;961;PC;13;1.35;quiches et tartes salées;2;15.38
6;4;961;PC;13;1.35;sandwichs baguette;4;30.77
6;4;961;PL;99;10.3;autre lait;6;6.06
6;4;961;PL;99;10.3;autres fromages ou fromage sans précision;4;4.04
6;4;961;PL;99;10.3;crème fraîche;6;6.06
6;4;961;PL;99;10.3;fromage blanc et petits suisses;3;3.03
6;4;961;PL;99;10.3;fromages affinés;26;26.26
6;4;961;PL;99;10.3;fromages fondus;5;5.05
6;4;961;PL;99;10.3;fromages frais non affinés;1;1.01
6;4;961;PL;99;10.3;lait en bouteille ou en brique;43;43.43
6;4;961;PL;99;10.3;yaourts et assimilés;11;11.11
6;4;961;PS;369;38.4;barres chocolatées;15;4.07
6;4;961;PS;369;38.4;barres céréalières;2;0.54
6;4;961;PS;369;38.4;beignets, crêpes et gaufres;6;1.63
6;4;961;PS;369;38.4;biscuits salés pour apéritif;13;3.52
6;4;961;PS;369;38.4;biscuits sucrés;61;16.53
6;4;961;PS;369;38.4;chocolat en tablettes;52;14.09
6;4;961;PS;369;38.4;compotes;3;0.81
6;4;961;PS;369;38.4;crème dessert et lait gélifié;5;1.36
6;4;961;PS;369;38.4;entremets;11;2.98
6;4;961;PS;369;38.4;fruits;134;36.31
6;4;961;PS;369;38.4;glaces;9;2.44
6;4;961;PS;369;38.4;gâteaux;46;12.47
6;4;961;PS;369;38.4;pâte chocolatée à tartiner;9;2.44
6;4;961;PS;369;38.4;pâtisseries et tartes;18;4.88
6;4;961;PS;369;38.4;sorbets;1;0.27
6;4;961;PS;369;38.4;viennoiserie;42;11.38
6;4;961;S;194;20.19;confiserie;31;15.98
6;4;961;S;194;20.19;confiture et miel;9;4.64
6;4;961;S;194;20.19;sucre et assimilés;165;85.05
6;5;1461;A;31;2.12;aliments destinés à une alimentation particulière;31;100.0
6;5;1461;BC;173;11.84;cacao, poudres et boissons cacaotées;5;2.89
6;5;1461;BC;173;11.84;café;131;75.72
6;5;1461;BC;173;11.84;thé et infusions;37;21.39
6;5;1461;BF;1250;85.56;autre eau;44;3.52
6;5;1461;BF;1250;85.56;autres boissons fraîches;47;3.76
6;5;1461;BF;1250;85.56;bière;29;2.32
6;5;1461;BF;1250;85.56;boissons aux fruits;3;0.24
6;5;1461;BF;1250;85.56;cidre;7;0.56
6;5;1461;BF;1250;85.56;cocktails et mélanges;46;3.68
6;5;1461;BF;1250;85.56;eau de source;222;17.76
6;5;1461;BF;1250;85.56;eau du robinet;367;29.36
6;5;1461;BF;1250;85.56;eau minérale gazeuse;71;5.68
6;5;1461;BF;1250;85.56;eau minérale plate;224;17.92
6;5;1461;BF;1250;85.56;jus de fruits (purs et à base  de concentré);39;3.12
6;5;1461;BF;1250;85.56;sodas et colas;94;7.52
6;5;1461;BF;1250;85.56;spiritueux et vins cuits;59;4.72
6;5;1461;BF;1250;85.56;vin;374;29.92
6;5;1461;C;329;22.52;condiments d'accompagnement;51;15.5
6;5;1461;C;329;22.52;condiments d'assaisonnement;73;22.19
6;5;1461;C;329;22.52;herbes aromatiques;24;7.29
6;5;1461;C;329;22.52;sauces;212;64.44
6;5;1461;C;329;22.52;sel et épices;59;17.93
6;5;1461;F;1019;69.75;autres produits de panification;7;0.69
6;5;1461;F;1019;69.75;biscottes et panification sèche;27;2.65
6;5;1461;F;1019;69.75;blé;21;2.06
6;5;1461;F;1019;69.75;pain;746;73.21
6;5;1461;F;1019;69.75;pommes de terre et apparentés;203;19.92
6;5;1461;F;1019;69.75;pâtes alimentaires;176;17.27
6;5;1461;F;1019;69.75;riz;57;5.59
6;5;1461;L;523;35.8;champignons;25;4.78
6;5;1461;L;523;35.8;choux;20;3.82
6;5;1461;L;523;35.8;haricots verts et petits pois (légumes potagers);73;13.96
6;5;1461;L;523;35.8;légumes feuilles;230;43.98
6;5;1461;L;523;35.8;légumes fruits;123;23.52
6;5;1461;L;523;35.8;légumes racines, tubercules ou bulbes;128;24.47
6;5;1461;L;523;35.8;légumes tiges;31;5.93
6;5;1461;L;523;35.8;mélanges de légumes, légumes préparés et autres légumes;36;6.88
6;5;1461;MG;633;43.33;autres graisses;2;0.32
6;5;1461;MG;633;43.33;beurre;376;59.4
6;5;1461;MG;633;43.33;huile;314;49.61
6;5;1461;MG;633;43.33;margarine;121;19.12
6;5;1461;P;872;59.69;abats;7;0.8
6;5;1461;P;872;59.69;agneau;15;1.72
6;5;1461;P;872;59.69;autre charcuterie ou charcuterie  sans précision;13;1.49
6;5;1461;P;872;59.69;autre viande;5;0.57
6;5;1461;P;872;59.69;autres fruits de mer ou fruits de mer sans précision;3;0.34
6;5;1461;P;872;59.69;autres poissons ou poissons sans précision;8;0.92
6;5;1461;P;872;59.69;boeuf en pièces ou haché;103;11.81
6;5;1461;P;872;59.69;crustacés;24;2.75
6;5;1461;P;872;59.69;fruits secs et châtaignes;17;1.95
6;5;1461;P;872;59.69;gibier;1;0.11
6;5;1461;P;872;59.69;jambons et charcuteries en pièces;235;26.95
6;5;1461;P;872;59.69;légumes secs;21;2.41
6;5;1461;P;872;59.69;légumes secs préparés;6;0.69
6;5;1461;P;872;59.69;mollusques et coquillage;21;2.41
6;5;1461;P;872;59.69;mélanges;2;0.23
6;5;1461;P;872;59.69;oeufs et dérivés;103;11.81
6;5;1461;P;872;59.69;oléagineux et graines;35;4.01
6;5;1461;P;872;59.69;poissons d'eau douce;2;0.23
6;5;1461;P;872;59.69;poissons de mer;79;9.06
6;5;1461;P;872;59.69;porc;57;6.54
6;5;1461;P;872;59.69;produits dérivés des poissons;19;2.18
6;5;1461;P;872;59.69;pâtés, terrines, rillettes et foie gras;91;10.44
6;5;1461;P;872;59.69;saucisses, saucissons, andouilles et boudins;149;17.09
6;5;1461;P;872;59.69;veau;12;1.38
6;5;1461;P;872;59.69;volailles et lapins;94;10.78
6;5;1461;PC;712;48.73;autres sandwichs;44;6.18
6;5;1461;PC;712;48.73;beignets, crêpes et bouchées à la reine;27;3.79
6;5;1461;PC;712;48.73;bouillons;28;3.93
6;5;1461;PC;712;48.73;feuilletés et friands;12;1.69
6;5;1461;PC;712;48.73;garnitures composées;19;2.67
6;5;1461;PC;712;48.73;hamburgers et hot-dog;10;1.4
6;5;1461;PC;712;48.73;pizzas;61;8.57
6;5;1461;PC;712;48.73;plats garnis à base de viande;59;8.29
6;5;1461;PC;712;48.73;plats sans garniture;13;1.83
6;5;1461;PC;712;48.73;plats à base de fromage;3;0.42
6;5;1461;PC;712;48.73;plats à base de légumes;23;3.23
6;5;1461;PC;712;48.73;plats à base de pâtes ou de pommes de terre;60;8.43
6;5;1461;PC;712;48.73;potages et soupes;352;49.44
6;5;1461;PC;712;48.73;quiches et tartes salées;48;6.74
6;5;1461;PC;712;48.73;sandwichs baguette;11;1.54
6;5;1461;PL;904;61.88;autre lait;1;0.11
6;5;1461;PL;904;61.88;autres fromages ou fromage sans précision;3;0.33
6;5;1461;PL;904;61.88;crème fraîche;59;6.53
6;5;1461;PL;904;61.88;fromage blanc et petits suisses;63;6.97
6;5;1461;PL;904;61.88;fromages affinés;606;67.04
6;5;1461;PL;904;61.88;fromages fondus;34;3.76
6;5;1461;PL;904;61.88;fromages frais non affinés;27;2.99
6;5;1461;PL;904;61.88;lait en bouteille ou en brique;28;3.1
6;5;1461;PL;904;61.88;yaourts et assimilés;307;33.96
6;5;1461;PS;813;55.65;barres chocolatées;6;0.74
6;5;1461;PS;813;55.65;barres céréalières;2;0.25
6;5;1461;PS;813;55.65;beignets, crêpes et gaufres;21;2.58
6;5;1461;PS;813;55.65;biscuits salés pour apéritif;40;4.92
6;5;1461;PS;813;55.65;biscuits sucrés;26;3.2
6;5;1461;PS;813;55.65;chocolat en tablettes;46;5.66
6;5;1461;PS;813;55.65;compotes;48;5.9
6;5;1461;PS;813;55.65;crème dessert et lait gélifié;64;7.87
6;5;1461;PS;813;55.65;céréales aux fruits frais ou secs;1;0.12
6;5;1461;PS;813;55.65;céréales sucrées, glacées ou au miel;10;1.23
6;5;1461;PS;813;55.65;desserts glacés;1;0.12
6;5;1461;PS;813;55.65;entremets;51;6.27
6;5;1461;PS;813;55.65;fruits;503;61.87
6;5;1461;PS;813;55.65;fruits au sirop;7;0.86
6;5;1461;PS;813;55.65;glaces;36;4.43
6;5;1461;PS;813;55.65;gâteaux;44;5.41
6;5;1461;PS;813;55.65;pâte chocolatée à tartiner;2;0.25
6;5;1461;PS;813;55.65;pâtisseries et tartes;47;5.78
6;5;1461;PS;813;55.65;sorbets;5;0.62
6;5;1461;PS;813;55.65;viennoiserie;8;0.98
6;5;1461;S;248;16.97;confiserie;10;4.03
6;5;1461;S;248;16.97;confiture et miel;35;14.11
6;5;1461;S;248;16.97;sucre et assimilés;210;84.68
7;1;3074;A;123;4.0;aliments destinés à une alimentation particulière;123;100.0
7;1;3074;BC;2596;84.45;cacao, poudres et boissons cacaotées;295;11.36
7;1;3074;BC;2596;84.45;café;1789;68.91
7;1;3074;BC;2596;84.45;chicorée et poudre maltée;146;5.62
7;1;3074;BC;2596;84.45;thé et infusions;379;14.6
7;1;3074;BF;1104;35.91;autre eau;32;2.9
7;1;3074;BF;1104;35.91;autres boissons fraîches;50;4.53
7;1;3074;BF;1104;35.91;boissons aux fruits;21;1.9
7;1;3074;BF;1104;35.91;eau de source;110;9.96
7;1;3074;BF;1104;35.91;eau du robinet;298;26.99
7;1;3074;BF;1104;35.91;eau minérale gazeuse;5;0.45
7;1;3074;BF;1104;35.91;eau minérale plate;74;6.7
7;1;3074;BF;1104;35.91;jus de fruits (purs et à base  de concentré);612;55.43
7;1;3074;BF;1104;35.91;nectars;12;1.09
7;1;3074;BF;1104;35.91;sodas et colas;23;2.08
7;1;3074;BF;1104;35.91;vin;1;0.09
7;1;3074;C;2;0.07;sauces;2;100.0
7;1;3074;F;1232;40.08;autres céréales;1;0.08
7;1;3074;F;1232;40.08;biscottes et panification sèche;213;17.29
7;1;3074;F;1232;40.08;pain;1020;82.79
7;1;3074;F;1232;40.08;pommes de terre et apparentés;1;0.08
7;1;3074;F;1232;40.08;pâtes alimentaires;1;0.08
7;1;3074;F;1232;40.08;riz;1;0.08
7;1;3074;L;3;0.1;légumes feuilles;2;66.67
7;1;3074;L;3;0.1;légumes fruits;1;33.33
7;1;3074;MG;880;28.63;beurre;673;76.48
7;1;3074;MG;880;28.63;huile;2;0.23
7;1;3074;MG;880;28.63;margarine;207;23.52
7;1;3074;P;23;0.75;autres poissons ou poissons sans précision;1;4.35
7;1;3074;P;23;0.75;boeuf en pièces ou haché;2;8.7
7;1;3074;P;23;0.75;fruits secs et châtaignes;3;13.04
7;1;3074;P;23;0.75;gibier;1;4.35
7;1;3074;P;23;0.75;jambons et charcuteries en pièces;9;39.13
7;1;3074;P;23;0.75;oeufs et dérivés;4;17.39
7;1;3074;P;23;0.75;oléagineux et graines;3;13.04
7;1;3074;P;23;0.75;poissons de mer;1;4.35
7;1;3074;P;23;0.75;saucisses, saucissons, andouilles et boudins;1;4.35
7;1;3074;PC;6;0.2;plats garnis à base de viande;1;16.67
7;1;3074;PC;6;0.2;sandwichs baguette;5;83.33
7;1;3074;PL;1241;40.37;autre lait;23;1.85
7;1;3074;PL;1241;40.37;autres fromages ou fromage sans précision;3;0.24
7;1;3074;PL;1241;40.37;crème fraîche;2;0.16
7;1;3074;PL;1241;40.37;fromage blanc et petits suisses;17;1.37
7;1;3074;PL;1241;40.37;fromages affinés;32;2.58
7;1;3074;PL;1241;40.37;fromages fondus;9;0.73
7;1;3074;PL;1241;40.37;fromages frais non affinés;2;0.16
7;1;3074;PL;1241;40.37;lait aromatisé;1;0.08
7;1;3074;PL;1241;40.37;lait concentré ou en poudre;14;1.13
7;1;3074;PL;1241;40.37;lait en bouteille ou en brique;1050;84.61
7;1;3074;PL;1241;40.37;yaourts et assimilés;135;10.88
7;1;3074;PS;1243;40.44;autres céréales pour petit déjeuner;17;1.37
7;1;3074;PS;1243;40.44;barres chocolatées;5;0.4
7;1;3074;PS;1243;40.44;barres céréalières;13;1.05
7;1;3074;PS;1243;40.44;beignets, crêpes et gaufres;28;2.25
7;1;3074;PS;1243;40.44;biscuits salés pour apéritif;1;0.08
7;1;3074;PS;1243;40.44;biscuits sucrés;190;15.29
7;1;3074;PS;1243;40.44;chocolat en tablettes;26;2.09
7;1;3074;PS;1243;40.44;compotes;37;2.98
7;1;3074;PS;1243;40.44;crème dessert et lait gélifié;19;1.53
7;1;3074;PS;1243;40.44;céréales aux fruits frais ou secs;40;3.22
7;1;3074;PS;1243;40.44;céréales chocolatées;63;5.07
7;1;3074;PS;1243;40.44;céréales sucrées, glacées ou au miel;93;7.48
7;1;3074;PS;1243;40.44;entremets;4;0.32
7;1;3074;PS;1243;40.44;fruits;101;8.13
7;1;3074;PS;1243;40.44;gâteaux;119;9.57
7;1;3074;PS;1243;40.44;pâte chocolatée à tartiner;167;13.44
7;1;3074;PS;1243;40.44;pâtisseries et tartes;5;0.4
7;1;3074;PS;1243;40.44;viennoiserie;502;40.39
7;1;3074;S;1923;62.56;confiserie;5;0.26
7;1;3074;S;1923;62.56;confiture et miel;565;29.38
7;1;3074;S;1923;62.56;sucre et assimilés;1590;82.68
7;3;3191;A;45;1.41;aliments destinés à une alimentation particulière;45;100.0
7;3;3191;BC;808;25.32;cacao, poudres et boissons cacaotées;3;0.37
7;3;3191;BC;808;25.32;café;736;91.09
7;3;3191;BC;808;25.32;chicorée et poudre maltée;10;1.24
7;3;3191;BC;808;25.32;thé et infusions;60;7.43
7;3;3191;BF;2531;79.32;autre eau;140;5.53
7;3;3191;BF;2531;79.32;autres boissons fraîches;99;3.91
7;3;3191;BF;2531;79.32;bière;29;1.15
7;3;3191;BF;2531;79.32;boissons aux fruits;5;0.2
7;3;3191;BF;2531;79.32;cidre;7;0.28
7;3;3191;BF;2531;79.32;cocktails et mélanges;59;2.33
7;3;3191;BF;2531;79.32;eau de source;540;21.34
7;3;3191;BF;2531;79.32;eau du robinet;983;38.84
7;3;3191;BF;2531;79.32;eau minérale gazeuse;75;2.96
7;3;3191;BF;2531;79.32;eau minérale plate;309;12.21
7;3;3191;BF;2531;79.32;jus de fruits (purs et à base  de concentré);74;2.92
7;3;3191;BF;2531;79.32;nectars;4;0.16
7;3;3191;BF;2531;79.32;sodas et colas;288;11.38
7;3;3191;BF;2531;79.32;spiritueux et vins cuits;51;2.02
7;3;3191;BF;2531;79.32;vin;256;10.11
7;3;3191;C;920;28.83;condiments d'accompagnement;124;13.48
7;3;3191;C;920;28.83;condiments d'assaisonnement;129;14.02
7;3;3191;C;920;28.83;herbes aromatiques;68;7.39
7;3;3191;C;920;28.83;sauces;665;72.28
7;3;3191;C;920;28.83;sel et épices;146;15.87
7;3;3191;F;2116;66.31;autres céréales;3;0.14
7;3;3191;F;2116;66.31;autres produits de panification;14;0.66
7;3;3191;F;2116;66.31;biscottes et panification sèche;15;0.71
7;3;3191;F;2116;66.31;blé;53;2.5
7;3;3191;F;2116;66.31;pain;1099;51.94
7;3;3191;F;2116;66.31;pommes de terre et apparentés;768;36.29
7;3;3191;F;2116;66.31;pâtes alimentaires;419;19.8
7;3;3191;F;2116;66.31;pâtes pour pâtisserie prêtes à l'emploi;4;0.19
7;3;3191;F;2116;66.31;riz;251;11.86
7;3;3191;L;1287;40.33;champignons;59;4.58
7;3;3191;L;1287;40.33;choux;84;6.53
7;3;3191;L;1287;40.33;haricots verts et petits pois (légumes potagers);251;19.5
7;3;3191;L;1287;40.33;légumes feuilles;455;35.35
7;3;3191;L;1287;40.33;légumes fruits;289;22.46
7;3;3191;L;1287;40.33;légumes racines, tubercules ou bulbes;291;22.61
7;3;3191;L;1287;40.33;légumes tiges;51;3.96
7;3;3191;L;1287;40.33;mélanges de légumes, légumes préparés et autres légumes;162;12.59
7;3;3191;MG;1441;45.16;autres graisses;10;0.69
7;3;3191;MG;1441;45.16;beurre;795;55.17
7;3;3191;MG;1441;45.16;huile;729;50.59
7;3;3191;MG;1441;45.16;margarine;337;23.39
7;3;3191;P;2133;66.84;abats;41;1.92
7;3;3191;P;2133;66.84;agneau;66;3.09
7;3;3191;P;2133;66.84;autre charcuterie ou charcuterie  sans précision;13;0.61
7;3;3191;P;2133;66.84;autre viande;40;1.88
7;3;3191;P;2133;66.84;autres fruits de mer ou fruits de mer sans précision;5;0.23
7;3;3191;P;2133;66.84;autres poissons ou poissons sans précision;40;1.88
7;3;3191;P;2133;66.84;boeuf en pièces ou haché;483;22.64
7;3;3191;P;2133;66.84;crustacés;47;2.2
7;3;3191;P;2133;66.84;fruits secs et châtaignes;10;0.47
7;3;3191;P;2133;66.84;gibier;15;0.7
7;3;3191;P;2133;66.84;jambons et charcuteries en pièces;273;12.8
7;3;3191;P;2133;66.84;légumes secs;80;3.75
7;3;3191;P;2133;66.84;légumes secs préparés;18;0.84
7;3;3191;P;2133;66.84;mollusques et coquillage;47;2.2
7;3;3191;P;2133;66.84;mélanges;3;0.14
7;3;3191;P;2133;66.84;oeufs et dérivés;166;7.78
7;3;3191;P;2133;66.84;oléagineux et graines;22;1.03
7;3;3191;P;2133;66.84;poissons de mer;172;8.06
7;3;3191;P;2133;66.84;porc;209;9.8
7;3;3191;P;2133;66.84;produits dérivés des poissons;76;3.56
7;3;3191;P;2133;66.84;pâtés, terrines, rillettes et foie gras;157;7.36
7;3;3191;P;2133;66.84;saucisses, saucissons, andouilles et boudins;239;11.2
7;3;3191;P;2133;66.84;veau;58;2.72
7;3;3191;P;2133;66.84;volailles et lapins;433;20.3
7;3;3191;PC;1101;34.5;autres sandwichs;56;5.09
7;3;3191;PC;1101;34.5;beignets, crêpes et bouchées à la reine;64;5.81
7;3;3191;PC;1101;34.5;bouillons;14;1.27
7;3;3191;PC;1101;34.5;feuilletés et friands;30;2.72
7;3;3191;PC;1101;34.5;garnitures composées;70;6.36
7;3;3191;PC;1101;34.5;hamburgers et hot-dog;78;7.08
7;3;3191;PC;1101;34.5;pizzas;84;7.63
7;3;3191;PC;1101;34.5;plats garnis à base de viande;184;16.71
7;3;3191;PC;1101;34.5;plats sans garniture;66;5.99
7;3;3191;PC;1101;34.5;plats à base de fromage;2;0.18
7;3;3191;PC;1101;34.5;plats à base de légumes;58;5.27
7;3;3191;PC;1101;34.5;plats à base de pâtes ou de pommes de terre;178;16.17
7;3;3191;PC;1101;34.5;potages et soupes;100;9.08
7;3;3191;PC;1101;34.5;quiches et tartes salées;51;4.63
7;3;3191;PC;1101;34.5;sandwichs baguette;125;11.35
7;3;3191;PL;1253;39.27;autre lait;4;0.32
7;3;3191;PL;1253;39.27;autres fromages ou fromage sans précision;1;0.08
7;3;3191;PL;1253;39.27;crème fraîche;174;13.89
7;3;3191;PL;1253;39.27;fromage blanc et petits suisses;70;5.59
7;3;3191;PL;1253;39.27;fromages affinés;661;52.75
7;3;3191;PL;1253;39.27;fromages fondus;55;4.39
7;3;3191;PL;1253;39.27;fromages frais non affinés;39;3.11
7;3;3191;PL;1253;39.27;lait aromatisé;3;0.24
7;3;3191;PL;1253;39.27;lait concentré ou en poudre;5;0.4
7;3;3191;PL;1253;39.27;lait en bouteille ou en brique;51;4.07
7;3;3191;PL;1253;39.27;yaourts et assimilés;387;30.89
7;3;3191;PS;1275;39.96;autres céréales pour petit déjeuner;4;0.31
7;3;3191;PS;1275;39.96;barres chocolatées;5;0.39
7;3;3191;PS;1275;39.96;barres céréalières;1;0.08
7;3;3191;PS;1275;39.96;beignets, crêpes et gaufres;22;1.73
7;3;3191;PS;1275;39.96;biscuits salés pour apéritif;59;4.63
7;3;3191;PS;1275;39.96;biscuits sucrés;28;2.2
7;3;3191;PS;1275;39.96;chocolat en tablettes;85;6.67
7;3;3191;PS;1275;39.96;compotes;116;9.1
7;3;3191;PS;1275;39.96;crème dessert et lait gélifié;159;12.47
7;3;3191;PS;1275;39.96;céréales chocolatées;1;0.08
7;3;3191;PS;1275;39.96;céréales sucrées, glacées ou au miel;3;0.24
7;3;3191;PS;1275;39.96;desserts glacés;6;0.47
7;3;3191;PS;1275;39.96;entremets;111;8.71
7;3;3191;PS;1275;39.96;fruits;508;39.84
7;3;3191;PS;1275;39.96;fruits au sirop;33;2.59
7;3;3191;PS;1275;39.96;glaces;72;5.65
7;3;3191;PS;1275;39.96;gâteaux;129;10.12
7;3;3191;PS;1275;39.96;pâte chocolatée à tartiner;5;0.39
7;3;3191;PS;1275;39.96;pâtisseries et tartes;98;7.69
7;3;3191;PS;1275;39.96;sorbets;7;0.55
7;3;3191;PS;1275;39.96;viennoiserie;20;1.57
7;3;3191;S;601;18.83;confiserie;15;2.5
7;3;3191;S;601;18.83;confiture et miel;39;6.49
7;3;3191;S;601;18.83;sucre et assimilés;556;92.51
7;4;2091;A;27;1.29;aliments destinés à une alimentation particulière;27;100.0
7;4;2091;BC;877;41.94;cacao, poudres et boissons cacaotées;35;3.99
7;4;2091;BC;877;41.94;café;582;66.36
7;4;2091;BC;877;41.94;chicorée et poudre maltée;33;3.76
7;4;2091;BC;877;41.94;thé et infusions;244;27.82
7;4;2091;BF;1229;58.78;autre eau;49;3.99
7;4;2091;BF;1229;58.78;autres boissons fraîches;78;6.35
7;4;2091;BF;1229;58.78;bière;35;2.85
7;4;2091;BF;1229;58.78;boissons aux fruits;9;0.73
7;4;2091;BF;1229;58.78;cidre;5;0.41
7;4;2091;BF;1229;58.78;cocktails et mélanges;29;2.36
7;4;2091;BF;1229;58.78;eau de source;227;18.47
7;4;2091;BF;1229;58.78;eau du robinet;385;31.33
7;4;2091;BF;1229;58.78;eau minérale gazeuse;48;3.91
7;4;2091;BF;1229;58.78;eau minérale plate;201;16.35
7;4;2091;BF;1229;58.78;jus de fruits (purs et à base  de concentré);92;7.49
7;4;2091;BF;1229;58.78;nectars;3;0.24
7;4;2091;BF;1229;58.78;sodas et colas;187;15.22
7;4;2091;BF;1229;58.78;spiritueux et vins cuits;22;1.79
7;4;2091;BF;1229;58.78;vin;19;1.55
